"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"CAAN14","OEAN3","Oenothera andina Nutt.","","Onagraceae"
"CABR22","","Camissonia breviflora (Torr. & A. Gray) P.H. Raven","fewflower evening primrose","Onagraceae"
"CABR22","OEBR4","Oenothera breviflora Torr. & A. Gray","","Onagraceae"
"CABR22","TABR5","Taraxia breviflora (Torr. & A. Gray) Nutt. ex Small","","Onagraceae"
"CALYL","","Calylophus Spach","sundrops","Onagraceae"
"CAMIS","","Camissonia Link","suncup","Onagraceae"
"CASE12","","Calylophus serrulatus (Nutt.) P.H. Raven","yellow sundrops","Onagraceae"
"CASE12","CAAU13","Calylophus australis Towner & P.H. Raven","","Onagraceae"
"CASE12","MEIN8","Meriolix intermedia Rydb. ex Small","","Onagraceae"
"CASE12","MEOB5","Meriolix oblanceolata Rydb.","","Onagraceae"
"CASE12","MESE5","Meriolix serrulata (Nutt.) Walp.","","Onagraceae"
"CASE12","OESE3","Oenothera serrulata Nutt.","","Onagraceae"
"CASE12","OESET","Oenothera serrulata Nutt. var. typica Munz","","Onagraceae"
"CHAME2","","Chamerion Raf. ex Holub","fireweed","Onagraceae"
"CHAN9","","Chamerion angustifolium (L.) Holub","fireweed","Onagraceae"
"CHANA2","","Chamerion angustifolium (L.) Holub ssp. angustifolium","fireweed","Onagraceae"
"CHANA2","CHAN80","Chamaenerion angustifolium (L.) Scop.","","Onagraceae"
"CHANA2","CHANA3","Chamerion angustifolium (L.) Holub var. angustifolium","","Onagraceae"
"CHANA2","CHSP6","Chamerion spicatum (Lam.) Gray","","Onagraceae"
"CHANA2","EPAN2","Epilobium angustifolium L.","","Onagraceae"
"CHANA2","EPANI","Epilobium angustifolium L. var. intermedium (Lange) Fernald","","Onagraceae"
"CHANA2","EPSP2","Epilobium spicatum Lam.","","Onagraceae"
"CHANC","","Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch","fireweed","Onagraceae"
"CHANC","CHANC2","Chamaenerion angustifolium (L.) Scop. ssp. circumvagum (Mosquin) Moldenke","","Onagraceae"
"CHANC","CHANC3","Chamerion angustifolium (L.) Holub var. canescens (Alph. Wood) N.H. Holmgren & P.K. Holmgren","","Onagraceae"
"CHANC","CHDA2","Chamerion danielsii D. Löve","","Onagraceae"
"CHANC","CHPL4","Chamerion platyphyllum (Daniels) Á. Löve & D. Löve","","Onagraceae"
"CHANC","EPANC","Epilobium angustifolium L. ssp. circumvagum Mosquin","","Onagraceae"
"CHANC","EPANM","Epilobium angustifolium L. ssp. macrophyllum (Hausskn.) Hultén","","Onagraceae"
"CHANC","EPANA2","Epilobium angustifolium L. var. abbreviatum (Lunell) Munz","","Onagraceae"
"CHANC","EPANC2","Epilobium angustifolium L. var. canescens Alph. Wood","","Onagraceae"
"CHANC","EPANM2","Epilobium angustifolium L. var. macrophyllum (Hausskn.) Fernald","","Onagraceae"
"CHANC","EPANP2","Epilobium angustifolium L. var. platyphyllum (Daniels) Fernald","","Onagraceae"
"CHLA13","","Chamerion latifolium (L.) Holub","dwarf fireweed","Onagraceae"
"CHLA13","CHLA12","Chamaenerion latifolium (L.) Sweet","","Onagraceae"
"CHLA13","CHSU11","Chamerion subdentatum (Rydb.) Á. Löve & D. Löve","","Onagraceae"
"CHLA13","EPLA","Epilobium latifolium L.","","Onagraceae"
"CIAL","","Circaea alpina L.","small enchanter's nightshade","Onagraceae"
"CIALA","","Circaea alpina L. ssp. alpina","small enchanter's nightshade","Onagraceae"
"CIALP2","","Circaea alpina L. ssp. pacifica (Asch. & Magnus) P.H. Raven","small enchanter's nightshade","Onagraceae"
"CIALP2","CIALP3","Circaea alpina L. var. pacifica (Asch. & Magnus) M.E. Jones","","Onagraceae"
"CIALP2","CIPA10","Circaea pacifica Asch. & Magnus","","Onagraceae"
"CIRCA","","Circaea L.","enchanter's nightshade","Onagraceae"
"EPAN4","","Epilobium anagallidifolium Lam.","pimpernel willowherb","Onagraceae"
"EPAN4","EPAL","Epilobium alpinum L., nom. utique rej.","","Onagraceae"
"EPAN4","EPANP","Epilobium anagallidifolium Lam. var. pseudoscaposum (Hausskn.) Hultén","","Onagraceae"
"EPBR3","","Epilobium brachycarpum C. Presl","tall annual willowherb","Onagraceae"
"EPBR3","EPPA2","Epilobium paniculatum Nutt. ex Torr. & A. Gray","","Onagraceae"
"EPBR3","EPPAH","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. hammondii (Howell) M. Peck","","Onagraceae"
"EPBR3","EPPAJ","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. juncundum (A. Gray) Trel.","","Onagraceae"
"EPBR3","EPPAL","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. laevicaule (Rydb.) Munz","","Onagraceae"
"EPBR3","EPPAP","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. paniculatum","","Onagraceae"
"EPBR3","EPPAS","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. subulatum (Hausskn.) Fernald","","Onagraceae"
"EPBR3","EPPAT","Epilobium paniculatum Nutt. ex Torr. & A. Gray var. tracyi (Rydb.) Munz","","Onagraceae"
"EPCI","","Epilobium ciliatum Raf.","fringed willowherb","Onagraceae"
"EPCIC","","Epilobium ciliatum Raf. ssp. ciliatum","fringed willowherb","Onagraceae"
"EPCIC","EPAD","Epilobium adenocaulon Hausskn.","","Onagraceae"
"EPCIC","EPADE","Epilobium adenocaulon Hausskn. var. ecomosum (Fassett) Munz","","Onagraceae"
"EPCIC","EPADH","Epilobium adenocaulon Hausskn. var. holosericeum (Trel.) Munz","","Onagraceae"
"EPCIC","EPADP","Epilobium adenocaulon Hausskn. var. parishii (Trel.) Munz","","Onagraceae"
"EPCIC","EPADP2","Epilobium adenocaulon Hausskn. var. perplexans Trel.","","Onagraceae"
"EPCIC","EPAM","Epilobium americanum Hausskn.","","Onagraceae"
"EPCIC","EPBR4","Epilobium brevistylum Barbey","","Onagraceae"
"EPCIC","EPBRU","Epilobium brevistylum Barbey var. ursinum (Parish ex Trel.) Jeps.","","Onagraceae"
"EPCIC","EPCA4","Epilobium californicum Hausskn.","","Onagraceae"
"EPCIC","EPCAH","Epilobium californicum Hausskn. var. holosericeum (Trel.) Munz","","Onagraceae"
"EPCIC","EPCIE","Epilobium ciliatum Raf. var. ecomosum (Fassett) B. Boivin","","Onagraceae"
"EPCIC","EPDE","Epilobium delicatum Trel.","","Onagraceae"
"EPCIC","EPEC","Epilobium ecomosum (Fassett) Fernald","","Onagraceae"
"EPCIC","EPGLA","Epilobium glandulosum Lehm. var. adenocaulon (Hausskn.) Fernald","","Onagraceae"
"EPCIC","EPGLE","Epilobium glandulosum Lehm. var. ecomosum Fassett","","Onagraceae"
"EPCIC","EPGLM2","Epilobium glandulosum Lehm. var. macounii (Trel.) C.L. Hitchc.","","Onagraceae"
"EPCIC","EPLEM","Epilobium leptocarpum Hausskn. var. macounii Trel.","","Onagraceae"
"EPCIC","EPUR","Epilobium ursinum Parish ex Trel.","","Onagraceae"
"EPCIC","EPWAP2","Epilobium watsonii Barbey var. parishii (Trel.) C.L. Hitchc.","","Onagraceae"
"EPCIG","","Epilobium ciliatum Raf. ssp. glandulosum (Lehm.) Hoch & P.H. Raven","fringed willowherb","Onagraceae"
"EPCIG","EPADC","Epilobium adenocaulon Hausskn. var. cinerascens (Piper) M. Peck","","Onagraceae"
"EPCIG","EPADO","Epilobium adenocaulon Hausskn. var. occidentale Trel.","","Onagraceae"
"EPCIG","EPBO2","Epilobium boreale Hausskn.","","Onagraceae"
"EPCIG","EPCIG2","Epilobium ciliatum Raf. var. glandulosum (Lehm.) Dorn","","Onagraceae"
"EPCIG","EPGL4","Epilobium glandulosum Lehm.","","Onagraceae"
"EPCIG","EPGLC","Epilobium glandulosum Lehm. var. cardiophyllum Fernald","","Onagraceae"
"EPCIG","EPGLO","Epilobium glandulosum Lehm. var. occidentale (Trel.) Fernald","","Onagraceae"
"EPCIG","EPWAO2","Epilobium watsonii Barbey var. occidentale (Trel.) C.L. Hitchc.","","Onagraceae"
"EPCL","","Epilobium clavatum Trel.","talus willowherb","Onagraceae"
"EPCL","EPALA2","Epilobium alpinum L. var. albiflorum (Suksd.) C.L. Hitchc.","","Onagraceae"
"EPCL","EPALC2","Epilobium alpinum L. var. clavatum (Trel.) C.L. Hitchc.","","Onagraceae"
"EPCL","EPCLG","Epilobium clavatum Trel. var. glareosum (G.N. Jones) Munz","","Onagraceae"
"EPCL","EPGL5","Epilobium glareosum G.N. Jones","","Onagraceae"
"EPGL","","Epilobium glaberrimum Barbey","glaucus willowherb","Onagraceae"
"EPGLF","","Epilobium glaberrimum Barbey ssp. fastigiatum (Nutt.) Hoch & P.H. Raven","glaucus willowherb","Onagraceae"
"EPGLF","EPGLF2","Epilobium glaberrimum Barbey var. fastigiatum (Nutt.) Trel. ex Jeps.","","Onagraceae"
"EPGLF","EPPL","Epilobium platyphyllum Rydb.","","Onagraceae"
"EPHA","","Epilobium halleanum Hausskn.","glandular willowherb","Onagraceae"
"EPHA","EPBRS","Epilobium brevistylum Barbey var. subfalcatum (Trel.) Munz","","Onagraceae"
"EPHA","EPBRT","Epilobium brevistylum Barbey var. tenue (Trel.) Jeps.","","Onagraceae"
"EPHA","EPGLT2","Epilobium glandulosum Lehm. var. tenue (Trel.) C.L. Hitchc.","","Onagraceae"
"EPHA","EPHA2","Epilobium hallianum Hausskn., orth. var.","","Onagraceae"
"EPHA","EPPR","Epilobium pringleanum Hausskn.","","Onagraceae"
"EPHA","EPPRT","Epilobium pringleanum Hausskn. var. tenue (Trel.) Munz","","Onagraceae"
"EPHO","","Epilobium hornemannii Rchb.","Hornemann's willowherb","Onagraceae"
"EPHOH","","Epilobium hornemannii Rchb. ssp. hornemannii","Hornemann's willowherb","Onagraceae"
"EPHOH","EPALN","Epilobium alpinum L. var. nutans Hornem.","","Onagraceae"
"EPILO","","Epilobium L.","willowherb","Onagraceae"
"EPLA3","","Epilobium lactiflorum Hausskn.","milkflower willowherb","Onagraceae"
"EPLA3","EPALL2","Epilobium alpinum L. var. lactiflorum (Hausskn.) C.L. Hitchc.","","Onagraceae"
"EPLA3","EPHOL","Epilobium hornemannii Rchb. var. lactiflorum (Hausskn.) D. Löve","","Onagraceae"
"EPLE","","Epilobium leptocarpum Hausskn.","slenderfruit willowherb","Onagraceae"
"EPLE2","","Epilobium leptophyllum Raf.","bog willowherb","Onagraceae"
"EPLE2","EPNE3","Epilobium nesophilum (Fernald) Fernald","","Onagraceae"
"EPLE2","EPNES","Epilobium nesophilum (Fernald) Fernald var. sabulonense Fernald","","Onagraceae"
"EPLE2","EPPAG","Epilobium palustre L. var. gracile (Farw.) Dorn","","Onagraceae"
"EPLE2","EPPAS2","Epilobium palustre L. var. sabulonense (Fernald) B. Boivin","","Onagraceae"
"EPLE2","EPRO","Epilobium rosmarinifolium Pursh","","Onagraceae"
"EPLU","","Epilobium luteum Pursh","yellow willowherb","Onagraceae"
"EPMI","","Epilobium minutum Lindl. ex Lehm.","chaparral willowherb","Onagraceae"
"EPMI3","","Epilobium mirabile Trel. ex Piper","Olympic Mountain willowherb","Onagraceae"
"EPPA","","Epilobium palustre L.","marsh willowherb","Onagraceae"
"EPPA","EPLI","Epilobium lineare Muhl.","","Onagraceae"
"EPPA","EPOL","Epilobium oliganthum Michx.","","Onagraceae"
"EPPA","EPPAG2","Epilobium palustre L. var. grammadophyllum Hausskn.","","Onagraceae"
"EPPA","EPPAL4","Epilobium palustre L. var. labradoricum Hausskn.","","Onagraceae"
"EPPA","EPPAL3","Epilobium palustre L. var. lapponicum Wahlenb.","","Onagraceae"
"EPPA","EPPAL2","Epilobium palustre L. var. longirameum Fernald & Wiegand","","Onagraceae"
"EPPA","EPPAO","Epilobium palustre L. var. oliganthum (Michx.) Fernald","","Onagraceae"
"EPPA","EPPY","Epilobium pylaieanum Fernald","","Onagraceae"
"EPPA","EPWY","Epilobium wyomingense A. Nelson","","Onagraceae"
"EPPY4","","Epilobium pygmaeum (Speg.) Hoch & P.H. Raven","smooth spike-primrose","Onagraceae"
"EPPY4","BOGL","Boisduvalia glabella (Nutt.) Walp.","","Onagraceae"
"EPPY4","BOGLC","Boisduvalia glabella (Nutt.) Walp. var. campestris (Jeps.) Jeps.","","Onagraceae"
"EPPY4","BOPY","Boisduvalia pygmaea (Speg.) Munz","","Onagraceae"
"EPPY4","EPCA","Epilobium campestre (Jeps.) Hoch & W.L. Wagner","","Onagraceae"
"EPPY4","OEGL2","Oenothera glabella Nutt.","","Onagraceae"
"EPSA","","Epilobium saximontanum Hausskn.","Rocky Mountain willowherb","Onagraceae"
"EPSA","EPDR","Epilobium drummondii Hausskn.","","Onagraceae"
"EPSA","EPGLB","Epilobium glandulosum Lehm. var. brionense Fernald","","Onagraceae"
"EPSA","EPSC","Epilobium scalare Fernald","","Onagraceae"
"EPSA","EPST3","Epilobium steckerianum Fernald","","Onagraceae"
"GAHU2","","Gayophytum humile Juss.","dwarf groundsmoke","Onagraceae"
"GAHU2","GANU3","Gayophytum nuttallii Torr. & A. Gray","","Onagraceae"
"GARA","","Gayophytum racemosum Torr. & A. Gray","blackfoot groundsmoke","Onagraceae"
"GARA","GAHE6","Gayophytum helleri Rydb.","","Onagraceae"
"GARA","GAHEG2","Gayophytum helleri Rydb. var. glabrum Munz","","Onagraceae"
"GARA","GAHUH","Gayophytum humile Juss. var. hirtellum Munz","","Onagraceae"
"GARA","GARAC","Gayophytum racemosum Torr. & A. Gray var. caesium (Torr. & A. Gray) Munz","","Onagraceae"
"GAYOP","","Gayophytum A. Juss.","groundsmoke","Onagraceae"
"OEBI","","Oenothera biennis L.","common evening primrose","Onagraceae"
"OEBI","OEBIC","Oenothera biennis L. ssp. caeciarum Munz","","Onagraceae"
"OEBI","OEBIC3","Oenothera biennis L. ssp. centralis Munz","","Onagraceae"
"OEBI","OEBIP","Oenothera biennis L. var. pycnocarpa (Atk. & Bartlett) Wiegand","","Onagraceae"
"OEBI","OEMU2","Oenothera muricata L.","","Onagraceae"
"OEBI","OEPY2","Oenothera pycnocarpa Atk. & Bartlett","","Onagraceae"
"OECA10","","Oenothera caespitosa Nutt.","tufted evening primrose","Onagraceae"
"OECA10","OECE2","Oenothera cespitosa Nutt., orth. var.","","Onagraceae"
"OECAC2","","Oenothera caespitosa Nutt. ssp. caespitosa","tufted evening primrose","Onagraceae"
"OECAC2","OECAM8","Oenothera caespitosa Nutt. ssp. montana (Nutt.) Munz","","Onagraceae"
"OECAC2","OECAP4","Oenothera caespitosa Nutt. ssp. purpurea (S. Watson) Munz","","Onagraceae"
"OECAC2","OECAM6","Oenothera caespitosa Nutt. var. montana (Nutt.) Durand","","Onagraceae"
"OECAC2","OECAP2","Oenothera caespitosa Nutt. var. purpurea (S. Watson) Munz","","Onagraceae"
"OECAC2","OECEC2","Oenothera cespitosa Nutt. ssp. cespitosa Nutt., orth. var.","","Onagraceae"
"OECAC2","OECEM","Oenothera cespitosa Nutt. ssp. montana (Nutt.) Munz, orth. var.","","Onagraceae"
"OECAC2","OECEP2","Oenothera cespitosa Nutt. ssp. purpurea (S. Watson) Munz, orth. var.","","Onagraceae"
"OECAC2","OECEM5","Oenothera cespitosa Nutt. var. montana (Nutt.) Durand, orth. var.","","Onagraceae"
"OECAC2","OECEP3","Oenothera cespitosa Nutt. var. purpurea (S. Watson) Munz, orth. var.","","Onagraceae"
"OECAC2","PACA36","Pachylophis caespitosus (Nutt.) Raimann","","Onagraceae"
"OECAC2","PACE2","Pachylophis cespitosus (Nutt.) Raimann, orth. var.","","Onagraceae"
"OECAC2","PAMO9","Pachylophis montanus (Nutt.) A. Nelson","","Onagraceae"
"OEFL","","Oenothera flava (A. Nelson) Garrett","yellow evening primrose","Onagraceae"
"OEFLF","","Oenothera flava (A. Nelson) Garrett ssp. flava","yellow evening primrose","Onagraceae"
"OEFLF","LAFL2","Lavauxia flava A. Nelson","","Onagraceae"
"OENOT","","Oenothera L.","evening primrose","Onagraceae"
"OENOT","GAURA","Gaura L.","","Onagraceae"
"OENU","","Oenothera nuttallii Sweet","Nuttall's evening primrose","Onagraceae"
"OENU","ANNU6","Anogra nuttalliana Spach","","Onagraceae"
"OESU3","","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet beeblossom","Onagraceae"
"OESU3","GACO5","Gaura coccinea Nutt. ex Pursh","","Onagraceae"
"OESU3","GACOA","Gaura coccinea Nutt. ex Pursh var. arizonica Munz","","Onagraceae"
"OESU3","GACOE3","Gaura coccinea Nutt. ex Pursh var. epilobioides (Kunth) Munz","","Onagraceae"
"OESU3","GACOG2","Gaura coccinea Nutt. ex Pursh var. glabra (Lehm.) Munz","","Onagraceae"
"OESU3","GACOP2","Gaura coccinea Nutt. ex Pursh var. parvifolia (Torr.) Rickett","","Onagraceae"
"OESU3","GACOT","Gaura coccinea Nutt. ex Pursh var. typica Munz","","Onagraceae"
"OESU3","GAGL5","Gaura glabra Lehm.","","Onagraceae"
"OESU3","GAOD2","Gaura odorata Sessé ex Lag.","","Onagraceae"
"OEVI","","Oenothera villosa Thunb.","hairy evening primrose","Onagraceae"
"OEVIS","","Oenothera villosa Thunb. ssp. strigosa (Rydb.) W. Dietr. & P.H. Raven","hairy evening primrose","Onagraceae"
"OEVIS","OEBIS","Oenothera biennis L. var. strigosa (Rydb.) Piper","","Onagraceae"
"OEVIS","OECH3","Oenothera cheradophila Bartlett","","Onagraceae"
"OEVIS","OEDES","Oenothera depressa Greene ssp. strigosa (Rydb.) Roy L. Taylor & MacBryde","","Onagraceae"
"OEVIS","OEPR3","Oenothera procera Wooton & Standl.","","Onagraceae"
"OEVIS","OERY","Oenothera rydbergii House","","Onagraceae"
"OEVIS","OEST3","Oenothera strigosa (Rydb.) Mack. & Bush","","Onagraceae"
"OEVIS","OESTC","Oenothera strigosa (Rydb.) Mack. & Bush ssp. cheradophila (Bartlett) Munz","","Onagraceae"
"OEVIS","OEVIC","Oenothera villosa Thunb. ssp. cheradophila (Bartlett) W. Dietr. & P.H. Raven","","Onagraceae"
"OEVIS","OEVIS2","Oenothera villosa Thunb. var. strigosa (Rydb.) Dorn","","Onagraceae"
"OEVIV","","Oenothera villosa Thunb. ssp. villosa","hairy evening primrose","Onagraceae"
"OEVIV","OEAL3","Oenothera albinervis R.R. Gates","","Onagraceae"
"OEVIV","OEBIC2","Oenothera biennis L. var. canescens Torr. & A. Gray","","Onagraceae"
"OEVIV","OECA6","Oenothera canovirens Steele","","Onagraceae"
"OEVIV","OEDE7","Oenothera depressa Greene","","Onagraceae"
"OEVIV","OESTC2","Oenothera strigosa (Rydb.) Mack. & Bush ssp. canovirens (Steele) Munz","","Onagraceae"
"OEVIV","OEVIC2","Oenothera villosa Thunb. ssp. canovirens (Steele) W. Dietr. & P.H. Raven","","Onagraceae"
"BOAS2","","Botrychium ascendens W.H. Wagner","trianglelobe moonwort","Ophioglossaceae"
"BOBO4","","Botrychium boreale Milde","northern moonwort","Ophioglossaceae"
"BOBO4","BOBOB","Botrychium boreale Milde ssp. boreale","","Ophioglossaceae"
"BOCA5","","Botrychium campestre W.H. Wagner & Farrar","Iowa moonwort","Ophioglossaceae"
"BOCR","","Botrychium crenulatum W.H. Wagner","scalloped moonwort","Ophioglossaceae"
"BOCR","BODU","Botrychium dusenii auct. non (Christ) Alston","","Ophioglossaceae"
"BOHE5","","Botrychium hesperium (Maxon & R.T. Clausen) W.H. Wagner & Lellinger","western moonwort","Ophioglossaceae"
"BOHE5","BOLUO3","Botrychium lunaria (L.) Sw. ssp. occidentale Á. Löve & D. Löve & Kapoor","","Ophioglossaceae"
"BOHE5","BOMAH","Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex W.D.J. Koch ssp. hesperium Maxon & R.T. Clausen","","Ophioglossaceae"
"BOHE5","BOMAH2","Botrychium matricariifolium (A. Braun ex Dowell) A. Braun ex W.D.J. Koch var. hesperium (Maxon & R.T. Clausen) Broun","","Ophioglossaceae"
"BOLA","","Botrychium lanceolatum (S.G. Gmel.) Angstr.","lanceleaf grapefern","Ophioglossaceae"
"BOLAL","","Botrychium lanceolatum (S.G. Gmel.) Angstr. var. lanceolatum","lanceleaf grapefern","Ophioglossaceae"
"BOLAL","BOLAT2","Botrychium lanceolatum (S.G. Gmel.) Angstr. ssp. typicum R.T. Clausen","","Ophioglossaceae"
"BOLI7","","Botrychium lineare W.H. Wagner","narrowleaf grapefern","Ophioglossaceae"
"BOLU","","Botrychium lunaria (L.) Sw.","common moonwort","Ophioglossaceae"
"BOLU","BOLUO2","Botrychium lunaria (L.) Sw. var. onondagense (Underw.) House","","Ophioglossaceae"
"BOLU","BOON2","Botrychium onondagense Underw.","","Ophioglossaceae"
"BOMI","","Botrychium minganense Victorin","Mingan moonwort","Ophioglossaceae"
"BOMI","BOLUM3","Botrychium lunaria (L.) Sw. ssp. minganense (Vict.) Calder & Roy L. Taylor","","Ophioglossaceae"
"BOMI","BOLUM2","Botrychium lunaria (L.) Sw. var. minganense (Vict.) Dole","","Ophioglossaceae"
"BOMU","","Botrychium multifidum (S.G. Gmel.) Trevis.","leathery grapefern","Ophioglossaceae"
"BOMU","BOCA6","Botrychium californicum Underw.","","Ophioglossaceae"
"BOMU","BOCO3","Botrychium coulteri Underw.","","Ophioglossaceae"
"BOMU","BOMA6","Botrychium matricariae (Schrank) Spreng.","","Ophioglossaceae"
"BOMU","BOMUC6","Botrychium multifidum (S.G. Gmel.) Trevis. ssp. californicum (Underw.) R.T. Clausen","","Ophioglossaceae"
"BOMU","BOMUC5","Botrychium multifidum (S.G. Gmel.) Trevis. ssp. coulteri (Underw.) R.T. Clausen","","Ophioglossaceae"
"BOMU","BOMUS","Botrychium multifidum (S.G. Gmel.) Trevis. ssp. silaifolium (C. Presl) R.T. Clausen","","Ophioglossaceae"
"BOMU","BOMUC4","Botrychium multifidum (S.G. Gmel.) Trevis. var. californicum (Underw.) Broun","","Ophioglossaceae"
"BOMU","BOMUC3","Botrychium multifidum (S.G. Gmel.) Trevis. var. coulteri (Underw.) Broun","","Ophioglossaceae"
"BOMU","BOMUI","Botrychium multifidum (S.G. Gmel.) Trevis. var. intermedium (D.C. Eaton) Farw.","","Ophioglossaceae"
"BOMU","BOMUS2","Botrychium multifidum (S.G. Gmel.) Trevis. var. silaifolium (C. Presl) Broun","","Ophioglossaceae"
"BOMU","BOSI3","Botrychium silaifolium C. Presl","","Ophioglossaceae"
"BOMU","BOSIC2","Botrychium silaifolium C. Presl var. coulteri (Underw.) Jeps.","","Ophioglossaceae"
"BOMU","SCMU11","Sceptridium multifidum (S.G. Gmel.) M. Nishida ex Tagawa","","Ophioglossaceae"
"BOMU","SCSI7","Sceptridium silaifolium (C. Presl) Lyon","","Ophioglossaceae"
"BOPA12","","Botrychium pallidum W.H. Wagner","pale botrychium","Ophioglossaceae"
"BOPA9","","Botrychium paradoxum W.H. Wagner","peculiar moonwort","Ophioglossaceae"
"BOPE4","","Botrychium pedunculosum W.H. Wagner","stalked moonwort","Ophioglossaceae"
"BOPI","","Botrychium pinnatum H. St. John","northern moonwort","Ophioglossaceae"
"BOPI","BOBOO3","Botrychium boreale Milde ssp. obtusilobum (Rupr.) R.T. Clausen","","Ophioglossaceae"
"BOPI","BOBOO2","Botrychium boreale Milde var. obtusilobum (Rupr.) Broun","","Ophioglossaceae"
"BOSI","","Botrychium simplex E. Hitchc.","little grapefern","Ophioglossaceae"
"BOSI","BOSIS2","Botrychium simplex E. Hitchc. ssp. simplex","","Ophioglossaceae"
"BOSI","BOSIT2","Botrychium simplex E. Hitchc. ssp. typicum R.T. Clausen","","Ophioglossaceae"
"BOSI","BOSIC","Botrychium simplex E. Hitchc. var. compositum (Lasch) Milde","","Ophioglossaceae"
"BOSI","BOSIL","Botrychium simplex E. Hitchc. var. laxifolium (R.T. Clausen) Fernald","","Ophioglossaceae"
"BOSI","BOSIS","Botrychium simplex E. Hitch. var. simplex","","Ophioglossaceae"
"BOSI","BOSIT","Botrychium simplex E. Hitchc. var. tenebrosum (A.A. Eaton) R.T. Clausen","","Ophioglossaceae"
"BOSI","BOTE10","Botrychium tenebrosum A.A. Eaton","","Ophioglossaceae"
"BOSP4","","Botrychium spathulatum W.H. Wagner","spathulate botrychium","Ophioglossaceae"
"BOTRY","","Botrychium Sw.","grapefern","Ophioglossaceae"
"BOVI","","Botrychium virginianum (L.) Sw.","rattlesnake fern","Ophioglossaceae"
"BOVI","BOVIE","Botrychium virginianum (L.) Sw. ssp. europaeum (Angstr.) Jáv.","","Ophioglossaceae"
"BOVI","BOVIE2","Botrychium virginianum (L.) Sw. var. europaeum Angstr.","","Ophioglossaceae"
"BOVI","BOVI8","Botrypus virginianus (L.) Michx.","","Ophioglossaceae"
"BOWA2","","Botrychium ×watertonense W.H. Wagner [hesperium × paradoxum]","Waterton grapefern","Ophioglossaceae"
"AMERO","","Amerorchis Hultén","amerorchis","Orchidaceae"
"AMRO","","Amerorchis rotundifolia (Banks ex Pursh) Hultén","roundleaf orchid","Orchidaceae"
"AMRO","ORRO3","Orchis rotundifolia Banks ex Pursh","","Orchidaceae"
"AMRO","ORROL","Orchis rotundifolia Banks ex Pursh var. lineata Mousley","","Orchidaceae"
"AMRO","PLRO9","Platanthera rotundifolia (Banks ex Pursh) Lindl.","","Orchidaceae"
"CABU","","Calypso bulbosa (L.) Oakes","fairy slipper","Orchidaceae"
"CABUA","","Calypso bulbosa (L.) Oakes var. americana (R. Br.) Luer","fairy slipper","Orchidaceae"
"CABUA","CYBU5","Cytherea bulbosa (L.) House p.p.","","Orchidaceae"
"CALYP","","Calypso Salisb.","fairy slipper","Orchidaceae"
"COMA25","","Corallorhiza maculata (Raf.) Raf.","summer coralroot","Orchidaceae"
"COMA25","COMA4","Corallorrhiza maculata (Raf.) Raf., orth. var.","","Orchidaceae"
"COMAM7","","Corallorhiza maculata (Raf.) Raf. var. maculata","summer coralroot","Orchidaceae"
"COMAM7","COMAF2","Corallorhiza maculata (Raf.) Raf. var. flavida (M. Peck) Cockerell","","Orchidaceae"
"COMAM7","COMU11","Corallorhiza multiflora Nutt.","","Orchidaceae"
"COMAM7","COMAF","Corallorrhiza maculata (Raf.) Raf. var. flavida (M. Peck) Cockerell, orth. var.","","Orchidaceae"
"COMAM7","COMAM5","Corallorrhiza maculata (Raf.) Raf. var. maculata (Raf.) Raf., orth. var.","","Orchidaceae"
"COMAM7","COMU5","Corallorrhiza multiflora Nutt., orth. var.","","Orchidaceae"
"COMAO5","","Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames","summer coralroot","Orchidaceae"
"COMAO5","COMAO4","Corallorhiza maculata (Raf.) Raf. ssp. occidentalis (Lindl.) Cockerell","","Orchidaceae"
"COMAO5","COMAI3","Corallorhiza maculata (Raf.) Raf. var. immaculata M. Peck","","Orchidaceae"
"COMAO5","COMAI4","Corallorhiza maculata (Raf.) Raf. var. intermedia Farw.","","Orchidaceae"
"COMAO5","COMAP4","Corallorhiza maculata (Raf.) Raf. var. punicea Bartlett","","Orchidaceae"
"COMAO5","COMAO3","Corallorrhiza maculata (Raf.) Raf. ssp. occidentalis (Lindl.) Cockerell, orth. var.","","Orchidaceae"
"COMAO5","COMAI","Corallorrhiza maculata (Raf.) Raf. var. immaculata M. Peck, orth. var.","","Orchidaceae"
"COMAO5","COMAI2","Corallorrhiza maculata (Raf.) Raf. var. intermedia Farw., orth. var.","","Orchidaceae"
"COMAO5","COMAO","Corallorrhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames, orth. var.","","Orchidaceae"
"COMAO5","COMAP2","Corallorrhiza maculata (Raf.) Raf. var. punicea Bartlett, orth. var.","","Orchidaceae"
